invoice_id;user_id;customer_id;amount
2716;jesparza2;408840891-8;4686.68
2717;ahenaughan3;017137369-3;8681.52
2718;ksandcroft1;244174503-4;5910.51
2719;ksandcroft1;369814086-1;4111.79
2720;gvasilmanov0;408840891-8;3029.54
2721;clangstaff9;244174503-4;9144.64
2722;aepelett6;236198775-9;8004.6
2723;nbernholt7;369814086-1;7248.01
2724;rmarchenko8;724222419-5;3975.92
2725;rmarchenko8;369814086-1;9827.57
2726;clangstaff9;369814086-1;5664.19
2727;rmarchenko8;369814086-1;6694.72
2728;ksandcroft1;236198775-9;9268.79
2729;cmayes5;408840891-8;594.89
2730;ahenaughan3;408840891-8;1401.95
2731;ahenaughan3;244174503-4;2924.25
2732;nbernholt7;671688460-2;6001.11
2733;aepelett6;921481382-5;5800.84
2734;rmarchenko8;369814086-1;2073.82
2735;gvasilmanov0;671688460-2;4429.71
2736;clangstaff9;236198775-9;882.97
2737;cmayes5;604150177-8;9310
2738;aroyle4;017137369-3;7167.17
2739;aroyle4;724222419-5;8554.28
2740;ksandcroft1;671688460-2;6526.88
2741;ksandcroft1;236198775-9;2770.2
2742;nbernholt7;724222419-5;5393.96
2743;rmarchenko8;921481382-5;2273.74
2744;aepelett6;671688460-2;2180.57
2745;jesparza2;837274956-6;647.08
2746;aroyle4;604150177-8;4867.61
2747;aepelett6;921481382-5;1995.85
2748;aepelett6;671688460-2;4354.85
2749;rmarchenko8;017137369-3;7909.24
2750;cmayes5;244174503-4;9054.87
2751;cmayes5;236198775-9;8194.38
2752;clangstaff9;408840891-8;5984.1
2753;rmarchenko8;921481382-5;2489.64
2754;gvasilmanov0;017137369-3;4935.22
2755;rmarchenko8;604150177-8;6936.84
2756;ksandcroft1;921481382-5;6065.06
2757;clangstaff9;408840891-8;1719.98
2758;jesparza2;604150177-8;1006.5
2759;ksandcroft1;837274956-6;4371.44
2760;aepelett6;408840891-8;3784.48
2761;ksandcroft1;921481382-5;2111.46
2762;clangstaff9;369814086-1;2737.53
2763;gvasilmanov0;408840891-8;9824.79
2764;gvasilmanov0;236198775-9;9626.83
2765;aroyle4;017137369-3;719.5
2766;ksandcroft1;837274956-6;216.91
2767;gvasilmanov0;017137369-3;4140.68
2768;clangstaff9;408840891-8;9418.92
2769;clangstaff9;921481382-5;5629.14
2770;ahenaughan3;244174503-4;7179.51
2771;jesparza2;236198775-9;1371.02
2772;clangstaff9;017137369-3;7568.8
2773;aepelett6;671688460-2;848.93
2774;ksandcroft1;017137369-3;2093.42
2775;rmarchenko8;604150177-8;5560.14
2776;rmarchenko8;236198775-9;255.25
2777;cmayes5;369814086-1;5252.41
2778;aepelett6;604150177-8;6536.79
2779;gvasilmanov0;604150177-8;8840.57
2780;aroyle4;604150177-8;8433.96
2781;cmayes5;369814086-1;9449.99
2782;clangstaff9;724222419-5;3043.16
2783;rmarchenko8;921481382-5;646.25
2784;clangstaff9;408840891-8;4376.75
2785;aroyle4;837274956-6;3201.99
2786;ksandcroft1;236198775-9;8706.34
2787;ahenaughan3;017137369-3;2733.06
2788;cmayes5;724222419-5;9871.7
2789;gvasilmanov0;408840891-8;8687.86
2790;aepelett6;837274956-6;4875.9
2791;aroyle4;017137369-3;178.82
2792;gvasilmanov0;408840891-8;1024.39
2793;aepelett6;408840891-8;8878.39
2794;nbernholt7;604150177-8;1601.8
2795;ksandcroft1;604150177-8;7461.25
2796;nbernholt7;236198775-9;4571.27
2797;cmayes5;017137369-3;8331.15
2798;rmarchenko8;604150177-8;1084.25
2799;aepelett6;017137369-3;9175.91
2800;clangstaff9;017137369-3;6243.33
2801;jesparza2;724222419-5;6592.9
2802;rmarchenko8;671688460-2;1559.02
2803;cmayes5;236198775-9;2393.83
2804;cmayes5;724222419-5;8964.23
2805;rmarchenko8;017137369-3;3677.33
2806;aroyle4;017137369-3;3741.87
2807;nbernholt7;236198775-9;8523.48
2808;aroyle4;369814086-1;8701.87
2809;cmayes5;921481382-5;6212.67
2810;aroyle4;837274956-6;5608.91
2811;clangstaff9;724222419-5;3705.07
2812;rmarchenko8;724222419-5;9895.7
2813;nbernholt7;236198775-9;8840.3
2814;nbernholt7;408840891-8;2449.69
2815;rmarchenko8;244174503-4;7227.02
2816;ahenaughan3;837274956-6;5930.88
2817;nbernholt7;236198775-9;2849.29
2818;ksandcroft1;236198775-9;1826.56
2819;ksandcroft1;837274956-6;6965.58
2820;ksandcroft1;671688460-2;4771.56
2821;jesparza2;921481382-5;5220.67
2822;jesparza2;244174503-4;6086.93
2823;gvasilmanov0;604150177-8;4863.94
2824;ksandcroft1;017137369-3;7946.43
2825;clangstaff9;671688460-2;8281.12
2826;aepelett6;604150177-8;411.79
2827;aroyle4;244174503-4;4525.4
2828;rmarchenko8;244174503-4;7587.28
2829;gvasilmanov0;244174503-4;1074.25
2830;nbernholt7;724222419-5;3037.32
2831;aepelett6;408840891-8;3526
2832;aepelett6;837274956-6;5824.97
2833;gvasilmanov0;837274956-6;7796.91
2834;gvasilmanov0;236198775-9;6797.77
2835;clangstaff9;671688460-2;9819.88
2836;aepelett6;724222419-5;3025.05
2837;gvasilmanov0;017137369-3;7682.84
2838;nbernholt7;244174503-4;6432.39
2839;jesparza2;604150177-8;289.29
2840;gvasilmanov0;369814086-1;9030.07
2841;nbernholt7;017137369-3;3598.29
2842;aroyle4;671688460-2;2515.51
2843;cmayes5;671688460-2;7087.9
2844;ahenaughan3;724222419-5;1316.56
2845;ksandcroft1;369814086-1;4929.37
2846;jesparza2;236198775-9;7063.56
2847;cmayes5;921481382-5;523.56
2848;aroyle4;724222419-5;9862.19
2849;ksandcroft1;671688460-2;3267.31
2850;nbernholt7;369814086-1;8529.82
2851;nbernholt7;724222419-5;44.23
2852;jesparza2;671688460-2;9007.78
2853;jesparza2;236198775-9;8226.71
2854;jesparza2;837274956-6;5907.17
2855;ahenaughan3;369814086-1;2442.61
2856;cmayes5;724222419-5;2205.52
2857;jesparza2;837274956-6;3526.96
2858;rmarchenko8;921481382-5;5210.32
2859;gvasilmanov0;671688460-2;7211.24
2860;rmarchenko8;244174503-4;3606.21
2861;nbernholt7;671688460-2;9974.86
2862;aroyle4;604150177-8;8600.41
2863;gvasilmanov0;921481382-5;487.13
2864;clangstaff9;408840891-8;1599.4
2865;ahenaughan3;017137369-3;7716.18
2866;jesparza2;244174503-4;2713.1
2867;rmarchenko8;408840891-8;6900.05
2868;jesparza2;244174503-4;3449.72
2869;rmarchenko8;837274956-6;3489.37
2870;nbernholt7;604150177-8;1965.36
2871;ahenaughan3;017137369-3;5996.49
2872;ksandcroft1;724222419-5;2400.15
2873;gvasilmanov0;921481382-5;723.14
2874;aepelett6;408840891-8;12.33
2875;clangstaff9;408840891-8;2931.89
2876;jesparza2;369814086-1;125.77
2877;clangstaff9;244174503-4;624.53
2878;clangstaff9;369814086-1;9899.7
2879;clangstaff9;017137369-3;7001.08
2880;ksandcroft1;671688460-2;4184.79
2881;cmayes5;724222419-5;2254.72
2882;rmarchenko8;017137369-3;4510.49
2883;clangstaff9;604150177-8;3836.26
2884;ahenaughan3;837274956-6;4456.11
2885;rmarchenko8;244174503-4;5530.63
2886;gvasilmanov0;017137369-3;3011.32
2887;aroyle4;671688460-2;5885.33
2888;ksandcroft1;671688460-2;5663.89
2889;gvasilmanov0;604150177-8;5173.15
2890;nbernholt7;017137369-3;2877.91
2891;aroyle4;244174503-4;7468.09
2892;rmarchenko8;837274956-6;2126.76
2893;aepelett6;408840891-8;5867.87
2894;rmarchenko8;244174503-4;3507.76
2895;rmarchenko8;671688460-2;9186.22
2896;gvasilmanov0;244174503-4;5111.75
2897;jesparza2;604150177-8;3418.27
2898;aroyle4;244174503-4;2809.42
2899;jesparza2;408840891-8;7172.05
2900;ahenaughan3;604150177-8;9469.22
2901;aepelett6;604150177-8;4341.08
2902;aroyle4;244174503-4;5308.02
2903;aepelett6;408840891-8;6531.55
2904;ahenaughan3;244174503-4;6182.95
2905;nbernholt7;921481382-5;3373.57
2906;aepelett6;604150177-8;4062.15
2907;aroyle4;017137369-3;1934.29
2908;aepelett6;236198775-9;4565.46
2909;ahenaughan3;244174503-4;1182.5
2910;aroyle4;236198775-9;4920.19
2911;aroyle4;236198775-9;7523.93
2912;ahenaughan3;671688460-2;5672.47
2913;nbernholt7;837274956-6;6119.36
2914;cmayes5;236198775-9;6729.54
2915;ahenaughan3;236198775-9;3446.9
2916;gvasilmanov0;369814086-1;908.72
2917;ahenaughan3;921481382-5;907.09
2918;ahenaughan3;921481382-5;8862.27
2919;gvasilmanov0;604150177-8;5077.52
2920;aroyle4;369814086-1;8880.03
2921;nbernholt7;244174503-4;6889.68
2922;jesparza2;837274956-6;1930.46
2923;jesparza2;236198775-9;349.68
2924;rmarchenko8;017137369-3;1871.83
2925;nbernholt7;017137369-3;7114.06
2926;nbernholt7;921481382-5;1597.09
2927;rmarchenko8;921481382-5;5762.76
2928;aepelett6;837274956-6;8480.26
2929;clangstaff9;671688460-2;4742.31
2930;aepelett6;604150177-8;6739.74
2931;clangstaff9;236198775-9;6470.71
2932;aepelett6;236198775-9;5539.3
2933;ahenaughan3;369814086-1;4240.94
2934;cmayes5;604150177-8;2851.72
2935;nbernholt7;724222419-5;2202.05
2936;ksandcroft1;604150177-8;2984.06
2937;aepelett6;724222419-5;9333.38
2938;gvasilmanov0;244174503-4;3593.63
2939;nbernholt7;244174503-4;2150.58
2940;ahenaughan3;837274956-6;4035.03
2941;gvasilmanov0;837274956-6;7375.53
2942;aepelett6;369814086-1;9512.98
2943;nbernholt7;369814086-1;2088.5
2944;rmarchenko8;921481382-5;1731.17
2945;rmarchenko8;837274956-6;2271.46
2946;gvasilmanov0;408840891-8;4059.61
2947;aepelett6;921481382-5;6594.03
2948;aroyle4;604150177-8;7703.18
2949;jesparza2;017137369-3;6238.15
2950;nbernholt7;244174503-4;2777.03
2951;jesparza2;921481382-5;1967.17
2952;ahenaughan3;604150177-8;1903.54
2953;nbernholt7;671688460-2;3920.5
2954;jesparza2;671688460-2;2110.29
2955;clangstaff9;837274956-6;6744.62
2956;ahenaughan3;724222419-5;6139.84
2957;clangstaff9;724222419-5;8552.14
2958;ahenaughan3;724222419-5;7971.94
2959;ahenaughan3;604150177-8;1490.27
2960;aepelett6;837274956-6;2922.88
2961;gvasilmanov0;236198775-9;6311.63
2962;jesparza2;604150177-8;945.75
2963;rmarchenko8;671688460-2;9353.91
2964;ksandcroft1;236198775-9;4192.03
2965;gvasilmanov0;244174503-4;2830.41
2966;cmayes5;837274956-6;7679.93
2967;ahenaughan3;604150177-8;1540.2
2968;clangstaff9;604150177-8;449.76
2969;ksandcroft1;408840891-8;8104.43
2970;gvasilmanov0;604150177-8;5882.39
2971;ahenaughan3;837274956-6;3590.58
2972;nbernholt7;244174503-4;9987.9
2973;nbernholt7;604150177-8;9799.75
2974;jesparza2;724222419-5;7617.11
2975;nbernholt7;724222419-5;6338.26
2976;ksandcroft1;017137369-3;7085.37
2977;clangstaff9;724222419-5;9918.82
2978;gvasilmanov0;408840891-8;1710.29
2979;rmarchenko8;244174503-4;7121.73
2980;cmayes5;604150177-8;282.16
2981;jesparza2;236198775-9;9477.54
2982;ahenaughan3;017137369-3;4974.54
2983;rmarchenko8;408840891-8;8407.09
2984;aroyle4;017137369-3;4258.92
2985;nbernholt7;604150177-8;6704.23
2986;aroyle4;671688460-2;4923.93
2987;nbernholt7;017137369-3;7044.27
2988;ahenaughan3;837274956-6;969.52
2989;gvasilmanov0;017137369-3;3544.32
2990;rmarchenko8;837274956-6;4565.43
2991;rmarchenko8;369814086-1;6336.11
2992;clangstaff9;244174503-4;3473.27
2993;ksandcroft1;236198775-9;408.5
2994;cmayes5;837274956-6;102.44
2995;gvasilmanov0;369814086-1;7001.62
2996;cmayes5;671688460-2;9576.6
2997;cmayes5;244174503-4;7659.91
2998;aroyle4;244174503-4;2715.61
2999;aepelett6;369814086-1;7650.97
3000;aroyle4;724222419-5;3265.06
3001;ksandcroft1;369814086-1;8486.26
3002;aepelett6;837274956-6;442.53
3003;nbernholt7;671688460-2;6356.81
3004;jesparza2;724222419-5;4558.86
3005;cmayes5;724222419-5;4932.57
3006;cmayes5;837274956-6;536.43
3007;nbernholt7;236198775-9;253.54
3008;aroyle4;244174503-4;1049.87
3009;ahenaughan3;236198775-9;8504.45
3010;ksandcroft1;236198775-9;3556.39
3011;rmarchenko8;369814086-1;1859.87
3012;cmayes5;671688460-2;9397.94
3013;ahenaughan3;921481382-5;4278.52
3014;ksandcroft1;921481382-5;9307.48
3015;cmayes5;604150177-8;2563.98
3016;jesparza2;837274956-6;1011.49
3017;clangstaff9;724222419-5;1910.28
3018;gvasilmanov0;837274956-6;8753.01
3019;aroyle4;921481382-5;3131.93
3020;aroyle4;604150177-8;1253.1
3021;aroyle4;604150177-8;9887.8
3022;ksandcroft1;017137369-3;977.47
3023;aroyle4;921481382-5;2225.97
3024;cmayes5;244174503-4;244.3
3025;ahenaughan3;408840891-8;5880.82
3026;ahenaughan3;837274956-6;9384.86
3027;jesparza2;604150177-8;6725.74
3028;clangstaff9;724222419-5;9004.04
3029;clangstaff9;236198775-9;6582.41
3030;rmarchenko8;724222419-5;6420.61
3031;ahenaughan3;408840891-8;4258.28
3032;ahenaughan3;236198775-9;6853.2
3033;gvasilmanov0;921481382-5;7054.59
3034;aepelett6;017137369-3;1254.07
3035;aepelett6;369814086-1;5106.07
3036;clangstaff9;671688460-2;9240.96
3037;jesparza2;671688460-2;8664.32
3038;aroyle4;921481382-5;9638.88
3039;aroyle4;408840891-8;2645.57
3040;clangstaff9;408840891-8;2600.78
3041;cmayes5;671688460-2;7543.21
3042;nbernholt7;724222419-5;1052.45
3043;aroyle4;921481382-5;3676.42
3044;gvasilmanov0;604150177-8;6057.52
3045;aroyle4;921481382-5;4406.62
3046;aroyle4;244174503-4;7436.51
3047;rmarchenko8;408840891-8;4027.49
3048;ahenaughan3;921481382-5;9605.98
3049;aroyle4;724222419-5;8242.89
3050;cmayes5;408840891-8;1911.96
3051;ksandcroft1;671688460-2;9792.04
3052;aroyle4;017137369-3;4453.63
3053;gvasilmanov0;921481382-5;6888.17
3054;clangstaff9;671688460-2;9233.06
3055;nbernholt7;236198775-9;8039.06
3056;gvasilmanov0;671688460-2;7747.56
3057;nbernholt7;408840891-8;5352.21
3058;aroyle4;604150177-8;1270.22
3059;aepelett6;921481382-5;1473.73
3060;aroyle4;671688460-2;7076.19
3061;aroyle4;724222419-5;2292.12
3062;rmarchenko8;408840891-8;2952.15
3063;aepelett6;244174503-4;5383
3064;nbernholt7;921481382-5;1530.39
3065;cmayes5;017137369-3;5034.66
3066;cmayes5;671688460-2;1484.42
3067;clangstaff9;236198775-9;2152.75
3068;jesparza2;724222419-5;9249.15
3069;aroyle4;921481382-5;2958.33
3070;cmayes5;921481382-5;1184.84
3071;aroyle4;408840891-8;1065.07
3072;ahenaughan3;837274956-6;4629.33
3073;jesparza2;921481382-5;9005.15
3074;ksandcroft1;369814086-1;629.63
3075;ahenaughan3;017137369-3;1656.28
3076;ahenaughan3;604150177-8;1874.08
3077;cmayes5;244174503-4;8346.35
3078;ksandcroft1;408840891-8;2320.1
3079;ahenaughan3;236198775-9;3130.31
3080;nbernholt7;236198775-9;7908.86
3081;rmarchenko8;017137369-3;4781.69
3082;ahenaughan3;604150177-8;9773.14
3083;cmayes5;236198775-9;3141.44
3084;rmarchenko8;921481382-5;3621.98
3085;jesparza2;244174503-4;8918.71
3086;ksandcroft1;369814086-1;5241.2
3087;clangstaff9;724222419-5;5754.28
3088;jesparza2;244174503-4;1867.02
3089;aepelett6;921481382-5;4658.73
3090;gvasilmanov0;236198775-9;298.25
3091;ksandcroft1;408840891-8;5831.55
3092;gvasilmanov0;921481382-5;1708.48
3093;aepelett6;408840891-8;9062.85
3094;ahenaughan3;724222419-5;5265.13
3095;ahenaughan3;017137369-3;2032.56
3096;jesparza2;837274956-6;925.67
3097;aroyle4;017137369-3;472.98
3098;nbernholt7;837274956-6;6882.64
3099;ksandcroft1;369814086-1;7444.78
3100;gvasilmanov0;671688460-2;1546.94
3101;aroyle4;244174503-4;1873.44
3102;cmayes5;244174503-4;3791.45
3103;aepelett6;604150177-8;8744.55
3104;gvasilmanov0;236198775-9;1248.74
3105;cmayes5;236198775-9;1072.76
3106;aroyle4;671688460-2;2553.76
3107;ahenaughan3;671688460-2;6958.39
3108;ahenaughan3;408840891-8;2871.2
3109;aroyle4;921481382-5;4730.34
3110;aroyle4;604150177-8;694.88
3111;aepelett6;837274956-6;767.87
3112;clangstaff9;236198775-9;930.83
3113;nbernholt7;017137369-3;2753.58
3114;nbernholt7;408840891-8;3382.92
3115;gvasilmanov0;604150177-8;7135.56
3116;jesparza2;671688460-2;4920.98
3117;ahenaughan3;408840891-8;3286.58
3118;cmayes5;921481382-5;9524.81
3119;ahenaughan3;244174503-4;9894.97
3120;aepelett6;408840891-8;6602.07
3121;jesparza2;244174503-4;4518.13
3122;ksandcroft1;244174503-4;7951.68
3123;jesparza2;369814086-1;9426.58
3124;rmarchenko8;017137369-3;3942.28
3125;aepelett6;408840891-8;2341.92
3126;rmarchenko8;236198775-9;2501.37
3127;ksandcroft1;017137369-3;5836.85
3128;cmayes5;017137369-3;951.09
3129;aroyle4;921481382-5;3273.02
3130;aroyle4;244174503-4;9169.43
3131;cmayes5;837274956-6;8920.03
3132;aroyle4;408840891-8;4645.91
3133;clangstaff9;017137369-3;1344.35
3134;jesparza2;671688460-2;3290.39
3135;aepelett6;604150177-8;1803.04
3136;aepelett6;244174503-4;1474.77
3137;aroyle4;244174503-4;9240.11
3138;rmarchenko8;724222419-5;8540.47
3139;ksandcroft1;408840891-8;4188.94
3140;aroyle4;408840891-8;9585.91
3141;nbernholt7;837274956-6;3515.28
3142;ahenaughan3;236198775-9;1953.23
3143;nbernholt7;369814086-1;7955.26
3144;ahenaughan3;921481382-5;6067.62
3145;gvasilmanov0;724222419-5;445.6
3146;ksandcroft1;604150177-8;5720.19
3147;ksandcroft1;017137369-3;5945.28
3148;rmarchenko8;671688460-2;9483.11
3149;rmarchenko8;369814086-1;1102.28
3150;cmayes5;604150177-8;7466.26
3151;cmayes5;724222419-5;1387.34
3152;nbernholt7;408840891-8;2759.73
3153;clangstaff9;604150177-8;1464.46
3154;gvasilmanov0;244174503-4;9847.08
3155;nbernholt7;244174503-4;9568.5
3156;rmarchenko8;236198775-9;9700.44
3157;clangstaff9;244174503-4;6618.46
3158;nbernholt7;236198775-9;6242.11
3159;aepelett6;244174503-4;8281.8
3160;rmarchenko8;724222419-5;1361.89
3161;nbernholt7;921481382-5;776.19
3162;clangstaff9;604150177-8;9839.44
3163;nbernholt7;671688460-2;5589.93
3164;clangstaff9;837274956-6;8555.07
3165;aepelett6;236198775-9;9325.7
3166;ksandcroft1;236198775-9;411.28
3167;aroyle4;671688460-2;9418.52
3168;gvasilmanov0;017137369-3;1264.52
3169;ahenaughan3;604150177-8;3648
3170;rmarchenko8;671688460-2;120.73
3171;clangstaff9;408840891-8;5844.87
3172;jesparza2;017137369-3;9746.86
3173;aepelett6;724222419-5;5329.28
3174;aepelett6;724222419-5;2248.24
3175;aepelett6;408840891-8;5687.22
3176;rmarchenko8;369814086-1;5131.51
3177;ksandcroft1;244174503-4;4080.03
3178;nbernholt7;837274956-6;5983.01
3179;clangstaff9;837274956-6;2641.95
3180;aroyle4;724222419-5;7509.42
3181;aepelett6;017137369-3;7824.98
3182;nbernholt7;724222419-5;2533.55
3183;clangstaff9;724222419-5;4977.69
3184;ksandcroft1;244174503-4;8725.88
3185;jesparza2;369814086-1;756.94
3186;jesparza2;921481382-5;7328.33
3187;clangstaff9;921481382-5;8824.28
3188;aepelett6;244174503-4;9669.28
3189;cmayes5;724222419-5;6380.41
3190;ksandcroft1;724222419-5;4523.34
3191;rmarchenko8;236198775-9;6762.74
3192;jesparza2;604150177-8;3340.99
3193;gvasilmanov0;724222419-5;5863.31
3194;aroyle4;408840891-8;9573.82
3195;clangstaff9;408840891-8;8097.06
3196;jesparza2;724222419-5;451.97
3197;jesparza2;408840891-8;5069.91
3198;cmayes5;671688460-2;7573.77
3199;aroyle4;921481382-5;7214.83
3200;nbernholt7;408840891-8;8912.37
3201;nbernholt7;017137369-3;9082.89
3202;nbernholt7;017137369-3;9389.28
3203;ksandcroft1;837274956-6;4036.42
3204;nbernholt7;671688460-2;1139.95
3205;ksandcroft1;408840891-8;812.59
3206;ahenaughan3;236198775-9;9166.33
3207;ahenaughan3;017137369-3;137.89
3208;aroyle4;244174503-4;9295.83
3209;rmarchenko8;408840891-8;6218.87
3210;ksandcroft1;671688460-2;9924.36
3211;gvasilmanov0;244174503-4;9912.92
3212;jesparza2;408840891-8;6661.79
3213;clangstaff9;017137369-3;2479.88
3214;aepelett6;236198775-9;552.53
3215;aepelett6;921481382-5;6842.95
3216;aepelett6;408840891-8;2043.25
3217;aroyle4;837274956-6;66.13
3218;gvasilmanov0;837274956-6;1476.72
3219;jesparza2;921481382-5;7417.93
3220;gvasilmanov0;671688460-2;5731.23
3221;ksandcroft1;244174503-4;9863.7
3222;cmayes5;671688460-2;4935.06
3223;gvasilmanov0;369814086-1;3813.32
3224;rmarchenko8;837274956-6;4996.42
3225;ksandcroft1;837274956-6;75.71
3226;nbernholt7;671688460-2;2151.95
3227;cmayes5;369814086-1;4902.85
3228;jesparza2;724222419-5;6621.42
3229;cmayes5;408840891-8;7874.42
3230;nbernholt7;837274956-6;3952.24
3231;clangstaff9;244174503-4;194.26
3232;aroyle4;604150177-8;8330.51
3233;ahenaughan3;671688460-2;5134.35
3234;ksandcroft1;408840891-8;6054.53
3235;jesparza2;921481382-5;5579.64
3236;ksandcroft1;921481382-5;340.84
3237;clangstaff9;369814086-1;7071.54
3238;clangstaff9;837274956-6;4336.73
3239;aepelett6;671688460-2;9755.49
3240;jesparza2;408840891-8;2101.29
3241;ksandcroft1;724222419-5;3880.24
3242;clangstaff9;921481382-5;3546.99
3243;ahenaughan3;408840891-8;5086.06
3244;nbernholt7;604150177-8;2638.29
3245;ksandcroft1;604150177-8;5956.43
3246;gvasilmanov0;837274956-6;1584.99
3247;aepelett6;837274956-6;2199.07
3248;nbernholt7;236198775-9;2508.75
3249;nbernholt7;671688460-2;5584.83
3250;jesparza2;724222419-5;6474.25
3251;clangstaff9;724222419-5;7643.33
3252;aroyle4;921481382-5;5312.16
3253;ksandcroft1;017137369-3;4230.5
3254;ahenaughan3;921481382-5;2578.49
3255;jesparza2;921481382-5;560.85
3256;clangstaff9;244174503-4;8804.49
3257;aroyle4;604150177-8;6782.55
3258;cmayes5;921481382-5;8168.72
3259;jesparza2;369814086-1;3972.82
3260;ksandcroft1;236198775-9;2092.57
3261;aepelett6;017137369-3;4637.72
3262;ahenaughan3;017137369-3;8421.82
3263;cmayes5;604150177-8;9540.97
3264;clangstaff9;244174503-4;5881.73
3265;aepelett6;837274956-6;4667.87
3266;jesparza2;244174503-4;5823.94
3267;ksandcroft1;837274956-6;6229.66
3268;nbernholt7;837274956-6;317.27
3269;clangstaff9;921481382-5;3916.48
3270;ahenaughan3;837274956-6;3145.7
3271;aroyle4;724222419-5;9890.02
3272;clangstaff9;369814086-1;468.2
3273;gvasilmanov0;921481382-5;8427.41
3274;aroyle4;724222419-5;5919.52
3275;aepelett6;671688460-2;2104.05
3276;rmarchenko8;236198775-9;5462.18
3277;ahenaughan3;369814086-1;3965.09
3278;rmarchenko8;244174503-4;1282.07
3279;cmayes5;837274956-6;2987.48
3280;gvasilmanov0;244174503-4;7600.49
3281;ksandcroft1;017137369-3;3491.53
3282;ahenaughan3;921481382-5;3240.05
3283;aepelett6;921481382-5;1677.55
3284;ksandcroft1;724222419-5;5138.37
3285;cmayes5;604150177-8;2699.63
3286;jesparza2;369814086-1;2886.05
3287;clangstaff9;604150177-8;5005.07
3288;clangstaff9;017137369-3;1931.97
3289;nbernholt7;724222419-5;3037.11
3290;jesparza2;017137369-3;9082.01
3291;ksandcroft1;408840891-8;7336.6
3292;jesparza2;604150177-8;220.45
3293;ksandcroft1;671688460-2;7361.02
3294;ksandcroft1;724222419-5;7677.7
3295;rmarchenko8;837274956-6;1871.82
3296;gvasilmanov0;671688460-2;5626.53
3297;aepelett6;236198775-9;9477.86
3298;aroyle4;017137369-3;8745.34
3299;cmayes5;236198775-9;8717.75
3300;nbernholt7;017137369-3;4510.26
3301;jesparza2;244174503-4;9026.8
3302;gvasilmanov0;236198775-9;6874.87
3303;gvasilmanov0;017137369-3;4943.55
3304;cmayes5;244174503-4;8921.98
3305;aepelett6;369814086-1;9419.55
3306;ahenaughan3;671688460-2;930.18
3307;ahenaughan3;671688460-2;3139.18
3308;ahenaughan3;017137369-3;7628.09
3309;gvasilmanov0;724222419-5;3099.35
3310;gvasilmanov0;369814086-1;2634.62
3311;ahenaughan3;017137369-3;29.06
3312;clangstaff9;604150177-8;5743.48
3313;aepelett6;671688460-2;6935.64
3314;aroyle4;244174503-4;2017.95
3315;rmarchenko8;837274956-6;1035.64
3316;ksandcroft1;604150177-8;2571.6
3317;gvasilmanov0;604150177-8;4285.16
3318;rmarchenko8;671688460-2;5764.1
3319;aepelett6;604150177-8;1235.79
3320;ksandcroft1;837274956-6;8514.33
3321;rmarchenko8;236198775-9;6901.27
3322;ksandcroft1;236198775-9;7494.67
3323;aroyle4;837274956-6;5652.31
3324;ahenaughan3;921481382-5;69.19
3325;nbernholt7;724222419-5;170.98
3326;jesparza2;369814086-1;4757.18
3327;ahenaughan3;244174503-4;5090.42
3328;clangstaff9;837274956-6;1155.05
3329;cmayes5;604150177-8;651.49
3330;aroyle4;369814086-1;1430.91
3331;cmayes5;921481382-5;3756.71
3332;aroyle4;369814086-1;2971.15
3333;jesparza2;604150177-8;8431.13
3334;jesparza2;671688460-2;7738.23
3335;ksandcroft1;604150177-8;3259.32
3336;aepelett6;369814086-1;868.81
3337;gvasilmanov0;017137369-3;2601.56
3338;nbernholt7;921481382-5;3874.19
3339;ahenaughan3;236198775-9;1141.5
3340;jesparza2;671688460-2;5024.75
3341;cmayes5;604150177-8;5602.87
3342;cmayes5;604150177-8;25.87
3343;aroyle4;671688460-2;8966.58
3344;nbernholt7;408840891-8;1962.12
3345;rmarchenko8;604150177-8;2292.83
3346;jesparza2;724222419-5;8469.09
3347;gvasilmanov0;017137369-3;817.8
3348;aroyle4;604150177-8;6085.76
3349;aroyle4;604150177-8;2306.86
3350;rmarchenko8;837274956-6;7039.05
3351;ahenaughan3;017137369-3;7390.8
3352;ksandcroft1;724222419-5;1121.58
3353;aroyle4;236198775-9;1802.02
3354;cmayes5;408840891-8;1686.39
3355;ahenaughan3;921481382-5;3560.5
3356;ksandcroft1;921481382-5;9512.42
3357;ahenaughan3;837274956-6;4649.83
3358;aroyle4;236198775-9;9500.57
3359;ksandcroft1;244174503-4;1790.98
3360;aepelett6;671688460-2;8192.9
3361;cmayes5;837274956-6;3616.43
3362;ahenaughan3;369814086-1;4712.6
3363;nbernholt7;244174503-4;1849.91
3364;jesparza2;017137369-3;4635.2
3365;ksandcroft1;236198775-9;7222
3366;ahenaughan3;921481382-5;2749.15
3367;rmarchenko8;671688460-2;9368.94
3368;aepelett6;017137369-3;8435.99
3369;ahenaughan3;604150177-8;5370.08
3370;cmayes5;921481382-5;7254.52
3371;nbernholt7;244174503-4;8720.51
3372;ahenaughan3;369814086-1;1066.67
3373;aepelett6;604150177-8;4140.71
3374;aroyle4;408840891-8;2840.7
3375;gvasilmanov0;724222419-5;6851.1
3376;ksandcroft1;837274956-6;162.41
3377;nbernholt7;671688460-2;7930.7
3378;rmarchenko8;369814086-1;4338.85
3379;cmayes5;921481382-5;7760.14
3380;cmayes5;369814086-1;3534.8
3381;aepelett6;604150177-8;3485.86
